wikipedia_movie_id,movie_name,movie_release_date,bechdel_rating
101384,Party Girl,1995,3
14090644,Eagle Eye,2008,1
200694,Clerks.,1994,1
26541,Repo Man,1984,2
55720,Mulan,1998,3
20188509,Mean Girls 2,2011,3
1064260,Thirteen Women,1932,3
2610420,Salmonberries,1991,3
32644830,Mysteries of Lisbon,2010,3
30000,Taxi Driver,1976,1
725103,Sleepers,1996,1
81100,Rio Bravo,1959,1
1788713,Fire,1996,3
154790,Quo Vadis,1951,3
1213838,Toy Story 3,2010,3
30296356,Yelling to the Sky,2011,3
1954206,Yellowbeard,1983,1
859655,Vampyr,1932,3
2649257,Pride and Prejudice,1940,3
31580657,Kill List,2011,3
206879,Star Trek III: The Search for Spock,1984,1
1118829,Parenthood,1989,3
5016035,Why Worry?,1923,0
1243901,Creep,2004,3
36019569,Snow White and the Huntsman,2012,3
431014,Big Fish,2003,1
3671146,A Room with a View,1985,3
23514165,Remember Me,2010,3
31158746,Bungalow,2002,1
882050,Mannequin,1987,1
8344046,Burn After Reading,2008,1
468293,Philadelphia,1993,2
16002873,Nine,2009,2
103033,Norma Rae,1979,3
17578735,An Education,2009,3
4390986,Charlotte Sometimes,2002,2
3306716,Tremors 3: Back to Perfection,2001,3
1566225,If These Walls Could Talk 2,2000,3
27787885,Devils of Darkness,1965,3
31193,THX 1138,1971,0
129444,Driving Miss Daisy,1989,3
133462,Beauty and the Beast,1991,3
26505302,Coriolanus,2011,2
2002104,Halloween II,1981,3
600820,Caddyshack II,1988,3
29176668,From Prada to Nada,2011,3
19715,Miss Congeniality,2000,3
5102319,Vacancy,2007,0
3793519,Saving Grace,2000,3
3175656,Damage,1992,3
3723140,Army of Shadows,1969,0
2983487,Ultraviolet,2006,1
31676805,Savages,2012,3
32898313,Himizu,2011,3
23069508,Mother and Child,2009,3
210219,Irma la Douce,1963,2
74394,Invasion of the Body Snatchers,1956,3
9034057,Atlas Shrugged: Part I,2011,3
31703754,Safe,2012,1
18698236,Six Degrees of Separation,1993,3
31307575,Singham,2011,2
15861151,84 Charing Cross Road,1987,3
3452126,Angel-A,2005,0
21978354,Conviction,2010,3
4503816,Blue Steel,1990,2
1013377,Pretty Baby,1978,2
179351,One Hundred and One Dalmatians,1961,3
2099242,I love you to death,1990,3
899442,Charade,1963,2
12634263,Ballet Shoes,2007,3
564947,"I, Robot",2004,1
212671,So I Married an Axe Murderer,1993,3
30230467,So Undercover,2012,3
9395068,Wanted,2008,1
230481,Predator,1987,0
4791224,Tarzan of the Apes,1918,3
230483,Commando,1985,1
29130246,Simple Simon,2010,1
22327149,Warrior,2011,1
3524282,Dressed to Kill,1946,3
25042966,Imprint,2007,3
915192,A Life Less Ordinary,1997,2
55601,Sleepy Hollow,1999,3
471352,Ghost Dog: The Way of the Samurai,1999,1
899255,Evolution,2001,3
338962,Splash,1984,1
714228,Ikiru,1952,1
105972,Death Becomes Her,1992,3
10175052,Isle of the Dead,1945,3
8692493,Dracula,1931,2
334649,Romeo and Juliet,1936,3
106352,Atlantic City,1980,3
4112888,Stick It,2006,3
8586622,Planet Terror,2007,3
685938,It,1990,1
8586619,Death Proof,2007,3
26084701,Infestation,2009,3
7597365,Sabrina the Teenage Witch,1996,3
5579651,Bad Company,2002,1
27863892,Margin Call,2011,1
8863891,When the Wind Blows,1986,0
35370504,Sinister,2012,2
461322,City of God,2002,1
50486,French Kiss,1995,2
142426,Sense and Sensibility,1995,3
68108,All That Heaven Allows,1955,3
12064241,Funny Girl,1968,3
2408359,Bikini Beach,1964,2
18609739,Broken Embraces,2009,3
22791862,Ramona and Beezus,2010,3
4399322,Gamera vs. Viras,1968,2
1126798,"Goodbye, Mr. Chips",1939,2
129493,Dead Poets Society,1989,1
157172,Time Bandits,1981,1
5697483,Seven Chances,1925,0
13938940,Enchantment,1948,3
250699,Excalibur,1981,1
25202309,Treeless Mountain,2008,3
3748536,Rang De Basanti,2006,3
443011,Lara Croft Tomb Raider: The Cradle of Life,2003,3
255858,Johnny English,2003,1
165289,Hercules,1997,3
1091625,Go,2001,2
1849258,House of Wax,2005,2
3032467,Vampyros Lesbos,1971,3
13235461,Cujo,1983,3
675790,Teen Wolf,1985,2
4738713,Death on the Nile,1978,3
20181491,Planet of the Apes,2001,3
793025,Gothika,2003,3
64004,Apt Pupil,1998,1
3444797,Conan the Barbarian,1982,1
3680736,Born to Dance,1936,3
76394,Tootsie,1982,1
27541690,Villa Amalia,2009,3
740989,Boys Town,1938,0
2881616,Gas Food Lodging,1992,3
2255067,Vegas Vacation,1997,3
11524361,Montana,1998,0
284525,Chicken Run,2000,3
32818732,Holy Motors,2012,1
506119,Out of Sight,1998,2
164376,Being There,1979,2
2053414,Last Night,1998,1
14683214,In the Name of the Father,1993,2
2926668,DOA: Dead or Alive,2006,3
264176,Hackers,1995,2
286828,Lady and the Tramp,1955,2
7114779,Hold That Ghost,1941,3
13260553,Sbatti il mostro in prima pagina,1972,1
14583360,Westward the Women,1951,3
4265347,Hairspray,2007,3
35732025,Lola Versus,2012,3
616554,Mr. Blandings Builds His Dream House,1948,3
1881878,Nick of Time,1995,3
240907,Daddy Day Care,2003,3
24785258,Tinker Bell and the Lost Treasure,2009,3
113427,Terms of Endearment,1983,1
1261599,Ossessione,1943,1
12898367,This Christmas,2007,3
3040747,Battlestar Galactica,1978,3
384209,Play Misty for Me,1971,3
5570152,I Was a Male War Bride,1949,2
630721,Punch-Drunk Love,2002,1
63310,Day of the Dead,1985,0
29303900,Tyrannosaur,2011,2
22731928,Pascual Duarte,1976,1
4560,Braveheart,1995,2
2269465,Jason X,2001,3
676038,Short Cuts,1993,3
1277918,Charlie and the Chocolate Factory,2005,3
24746257,30 Days of Night: Dark Days,2010,3
9355314,Deception,2008,1
2856978,Where the Heart Is,1990,3
54030,Vanilla Sky,2001,1
21282769,Kick-Ass,2010,1
914479,Antoine and Colette,1962,0
10444367,Cheers for Miss Bishop,1941,3
3681345,Maurice,1987,2
13950959,Shutter Island,2010,1
9075293,World on a Wire,1973,2
3644034,Blood for dracula,1974,3
24394835,And Soon the Darkness,2010,3
129331,Moonstruck,1987,3
2267088,Orca,1977,1
27177006,Casino Jack,2010,1
1438595,Body Double,1984,2
473086,King Kong,2005,0
31232513,People Like Us,2012,3
12602650,Arranged,2007,3
4299508,Friends with Money,2006,3
5085987,Tuck Everlasting,2002,3
168958,Friday the 13th,1980,3
23477436,Rope,1948,0
28297691,Premium Rush,2012,3
34092532,Think Like a Man,2012,3
89793,Out of Africa,1985,3
9587551,Viva Maria!,1965,3
2792455,Sweet Sixteen,2002,0
71975,Hellraiser,1987,3
16227015,Conspiracy of Hearts,1960,3
33374981,Eega,2012,2
1958425,Red Eye,2005,3
4446490,It Takes Two,1995,1
1228330,Tacones Lejanos,1991,3
2032945,Match Point,2005,3
28880684,"Crazy, Stupid, Love.",2011,3
5292920,Hellboy,2004,1
26147476,Splendor,1999,3
244752,Waking Life,2001,3
1613987,Hairspray,1988,3
2421509,Another Woman,1988,3
2266288,Drum,1976,2
22670461,Dim Sum: A Little Bit of Heart,1985,3
4836948,Mrs. Miniver,1942,3
30093517,Detention,2011,3
642744,Bicycle Thieves,1948,2
413949,Peeping Tom,1960,2
742453,Titan A.E.,2000,3
5138153,Enchanted,2007,3
16204877,Bedtime Stories,2008,3
1562661,Oranges Are Not The Only Fruit,1989,3
1597877,Intolerable Cruelty,2003,3
1802400,Phantasm,1979,1
8929212,Stargate: The Ark of Truth,2008,3
1060187,Maria Full of Grace,2004,3
1100688,Carnival of Souls,1962,3
76040,Rebel Without a Cause,1955,1
4908814,Evil Under the Sun,1982,3
1385251,Wedding Crashers,2005,3
73440,Duck Soup,1933,1
713375,My Stepmother Is an Alien,1988,3
5646653,Zoom,2006,3
61904,Sunrise: A Song of Two Humans,1927,2
1968844,Throw Momma from the Train,1987,1
1346428,Heist,2001,3
28370997,Hanna,2011,3
7206011,Hard Ticket to Hawaii,1987,3
464883,Miracle,2004,1
18404394,Devotion,1946,3
12207260,RocknRolla,2008,1
6322029,Goldfinger,1964,1
19094868,Dead Space: Downfall,2008,2
113460,Platoon,1986,0
17112291,Confessions of a Shopaholic,2009,3
12130331,Frost/Nixon,2008,1
25971350,Blue Valentine,2010,2
871013,Sleepover,2004,3
13348400,Satisfaction,1988,3
31147066,Shame,2011,1
1493527,Timecop,1994,1
1233576,Twins,1988,3
264943,Nikita,1990,3
8351476,Breach,2007,1
129427,Working Girl,1988,3
89397,A Bridge Too Far,1977,1
80523,Miracle on 34th Street,1947,3
33051426,Sauna,2008,1
19484996,Bridge of Dragons,1999,1
2613497,Paycheck,2003,2
7279333,Werewolves on Wheels,1971,1
24505995,A Marine Story,2010,3
24929382,"Tomorrow, When the War Began",2010,3
3375635,Down by Law,1986,1
304692,Battle Royale,2000,3
2351932,Friday the 13th Part VIII: Jason Takes Manhattan,1989,3
2100438,Scars of Dracula,1970,1
2826890,Snakes on a Plane,2006,3
75259,Nashville,1975,3
35197372,Hit and Run,2012,3
54160,Leaving Las Vegas,1995,2
2663129,"Good Night, and Good Luck.",2005,1
24786271,Soul Kitchen,2009,1
2492199,Winter Light,1963,1
447299,From Dusk Till Dawn,1996,1
13875263,Adulthood,2008,2
3837375,World Trade Center,2006,2
25161531,Oleanna,1994,0
143483,Mrs. Brown,1997,3
860103,In the Time of the Butterflies,2001,3
5501736,Darling Lili,1970,3
704063,A Simple Wish,1997,3
29054788,West Is West,2010,3
1164579,Kiss the Girls,1997,2
23624157,Let Me In,2010,1
1374292,High Crimes,2002,3
15938122,Solomon Kane,2009,3
215873,Catch Me If You Can,2002,2
13290,Harold and Maude,1971,3
1389099,Under the Tuscan Sun,2003,3
5264560,Blades of Glory,2007,3
503573,Dazed and Confused,1993,3
3555900,A perfect world,1993,1
16595579,Were the World Mine,2008,3
737801,"Welcome Home, Roxy Carmichael",1990,3
194693,Spy Kids 3-D: Game Over,2003,3
32483767,Third Star,2010,1
14536033,Gamer,2009,1
3182015,Flawless,1999,1
17124409,Parasakthi,1952,2
225615,Terminator 3: Rise of the Machines,2003,3
17478415,Bi the Way,2008,3
34044456,Ice Age,2002,0
10304105,Machete,2010,3
198313,Willow,1988,3
2654649,Emma,1996,3
2803176,In Search of Santa,2004,3
31804949,ParaNorman,2012,3
11490601,Cartouche,1962,1
1145761,Where Eagles Dare,1968,3
28288471,Sticky Fingers,1988,3
1543289,Foxy Brown,1974,3
7313414,Desert Hearts,1985,3
1934035,Grumpier Old Men,1995,3
5444993,Black Christmas,2006,3
25734402,Mars Needs Moms,2011,3
569809,Dune,2000,3
1134373,Primer,2004,1
13384529,According to Greta,2009,3
871056,White Chicks,2004,3
22969169,Cop Out,2010,1
298925,Take the Money and Run,1969,1
2259649,Maniac Cop,1988,3
19671399,Class of 1999,1990,2
25526308,Bad Reputation,2005,3
23941382,Immortals,2011,2
1470810,Man of the House,2005,3
4471705,"Mickey, Donald, Goofy: The Three Musketeers",2004,2
350847,Reality Bites,1994,3
1571097,Eragon,2006,1
6733074,Guys and Dolls,1955,3
619728,Tangled,2010,3
12800555,Roberta,1935,3
31653535,Tomboy,2011,3
4338749,I Spy,2002,1
728946,When a Man Loves a Woman,1994,3
2510385,Jarhead,2005,0
1018216,White Fang,1991,1
3540132,"Yes, But...",2001,3
22154516,Away We Go,2009,3
782794,Enchanted April,1992,3
357473,Die Hard: With a Vengeance,1995,1
9677652,Araya,1959,3
14193289,Wild Oranges,1924,0
920296,Somewhere in Time,1980,2
11073939,South Pacific,1958,3
545615,Monsieur Verdoux,1947,3
142049,Minority Report,2002,1
896634,It! The Terror from Beyond Space,1958,1
1780510,"Live a Little, Love a Little",1968,1
25932995,Arachnid,2001,3
113463,Children of a Lesser God,1986,3
74930,Manhattan,1979,1
2046735,Fatal Instinct,1993,3
18656759,Steam,2007,3
3213691,There Will Be Blood,2007,0
3933604,Buck Privates,1941,3
1409665,Bowfinger,1999,3
1345780,Richard III,1955,3
129278,Broadcast News,1987,3
3307040,Tremors 4: The Legend Begins,2004,3
34059469,Smiley,2012,3
75984,Ran,1985,1
8484755,Open Season,2006,1
26109551,How I ended this summer,2010,0
2991530,Last Man Standing,1996,1
20119087,Journey to the Center of the Earth,2008,1
2238856,Me and You and Everyone We Know,2005,3
7185078,Deep End,1970,1
1610321,White Zombie,1932,0
1315063,Dragon Ball Z: The Return of Cooler,1992,0
74830,Jaws,1975,3
3533153,Hail the Conquering Hero,1944,2
748933,Fireworks,1997,1
249876,Bend It Like Beckham,2002,3
13408866,Youth in Revolt,2009,1
1173339,Jaws 3-D,1983,3
6143174,Mansfield Park,1999,3
2645237,Where the Truth Lies,2005,3
9175716,Once,2006,2
9382823,Below,2002,0
1498916,A Florida Enchantment,1914,2
4227273,Elvira: Mistress of the Dark,1988,3
2278569,BloodRayne,2005,3
35618029,No,2012,1
246355,Manos: The Hands of Fate,1966,3
1105412,Kinsey,2004,3
76313,Safety Last!,1923,0
10825522,Brideshead Revisited,2008,1
18850952,Rambo,2008,0
13375677,Batman: Year One,2011,3
1015585,Glitter,2001,3
142461,Elizabeth,1998,3
11922721,Phantoms,1998,3
2055612,Last Order: Final Fantasy VII,2005,0
2361036,Conquest,1937,2
450141,Panic Room,2002,3
13149,Galaxy Quest,1999,1
855797,A Walk to Remember,2002,3
238846,D.O.A.,1950,1
19078976,Funny People,2009,1
4070671,Holiday,1938,3
27123043,Butter,2011,3
2012056,"Rome, Open City",1945,3
1996624,Other People's Money,1991,3
2021218,Safe,1995,3
52389,Independence Day,1996,3
2148370,North Country,2005,3
23998259,Leaving Normal,1992,3
24048632,Buried,2010,1
1354688,Ghost Ship,2002,3
267848,Scarface,1983,1
481605,Batman Begins,2005,1
4401133,Smiley Face,2007,3
725468,Murder by Death,1976,3
12252836,Skyfall,2012,3
32556787,Gone,2012,3
6614818,Babar: The Movie,1989,3
57585,Casablanca,1942,1
1402997,Son of the Mask,2005,1
7644703,We Are the Strange,2007,0
7468970,Rinne,2005,3
1399043,Assault on Precinct 13,2005,3
1204611,Air Bud,1997,1
2175456,A Study in Terror,1965,3
26100617,Slashers,2001,3
73494,Freaks,1932,2
1175762,Hero,1992,1
297111,Reservoir Dogs,1992,0
6254878,Superbad,2007,3
17256886,Keoma,1976,1
96893,Blow,2001,1
3825963,Dreamgirls,2006,3
98991,Dogma,1999,3
6699130,Suburban Mayhem,2006,3
5600651,Tango,1998,1
355548,Brother Bear,2003,0
27111227,Life as We Know It,2010,3
3520726,Female Vampire,1973,3
2863319,Bee Movie,2007,1
293165,Gigli,2003,0
1624783,Swimming to Cambodia,1987,0
21488473,Law Abiding Citizen,2009,3
1553207,Major Payne,1995,0
34086866,Pitch Perfect,2012,3
4417953,Right on Track,2003,3
22475851,Ip Man 2,2010,1
1026452,Fantastic Voyage,1966,0
17477511,Nekromantik 2,1991,1
31327794,Hotel Transylvania,2012,3
807842,Beverly Hills Cop II,1987,1
3154773,Copycat,1995,3
22558719,Air Doll,2009,1
42886,Gattaca,1997,1
33509716,21 Jump Street,2012,2
26946311,Children of the Corn,1984,3
171562,American History X,1998,2
1237381,Blackmail,1929,2
23320544,Cold Souls,2009,1
407351,Rushmore,1998,3
23949470,Lost in the Stratosphere,1934,2
1611072,A Scanner Darkly,2006,1
4143552,Blood of the Vampire,1958,0
226664,About Schmidt,2002,1
375788,Monty Python Live at the Hollywood Bowl,1982,1
22850072,Jaffa,2009,3
265033,Space Jam,1996,1
19308640,Dorian Gray,2009,1
10780993,Vicky Cristina Barcelona,2008,3
11901104,Prom Night,2008,3
708479,Blue Streak,1999,1
13102698,Bonneville,2006,3
1955767,Hatari!,1962,3
11701,Full Metal Jacket,1987,0
4329444,Happy Endings,2005,3
2337131,Split Second,1992,0
3569822,A Beautiful Mind,2001,1
679040,Soul Plane,2004,3
66870,Annie Hall,1977,3
1627058,How to Steal a Million,1966,0
34289787,Sightseers,2012,3
29165410,This Means War,2012,2
74942,Meet Me in St. Louis,1944,3
15852561,Foolish Wives,1922,3
711970,Thoroughly Modern Millie,1967,3
284752,Anastasia,1997,3
357525,Bedknobs and Broomsticks,1971,3
7364229,Anna Karenina,1948,2
905906,Empire Records,1995,3
11827016,Repo Men,2010,3
11763661,Vantage Point,2008,3
1006385,Sirens,1994,3
2746792,Memories of Murder,2003,3
31500300,Stake Land,2010,1
45772,Rocky,1976,1
781758,Little Women,1994,3
7833777,Une belle fille comme moi,1972,3
7865977,Bridge to Terabithia,2007,3
370858,Master and Commander: The Far Side of the World,2003,0
15936289,Barbie and the Diamond Castle,2008,3
80488,Spellbound,1945,3
30742676,Another Happy Day,2011,3
179326,101 Dalmatians,1996,3
3145964,"Yours, Mine and Ours",2005,3
14882944,Brothers,2009,3
1269138,Street Fighter,1994,3
487300,Fanny and Alexander,1982,2
864183,Indecent Proposal,1993,0
4033849,Second in Command,2006,0
1976777,Hannibal Rising,2007,1
369508,Gandhi,1982,2
33923724,TrollHunter,2010,1
9796711,Seven Years in Tibet,1997,1
628843,House on Haunted Hill,1959,3
1046559,Dracula,1931,2
3645450,My Life as a Dog,1985,1
1915220,Land and Freedom,1995,1
15398161,Appaloosa,2008,1
4431656,Take the Lead,2006,3
129524,Field of Dreams,1989,2
24229540,Love and Other Drugs,2010,2
3975940,Dancing at the Blue Iguana,2000,3
6205827,Is It College Yet?,2002,3
167303,A Canterbury Tale,1944,3
33668481,Flight,2012,3
26267121,Monga,2010,1
4511738,Heart and Souls,1993,2
1827624,White Nights,1985,1
3499631,Old Shatterhand,1964,1
1716343,L.I.E.,2001,1
9021073,Go West,1925,0
15384415,Christmas Is Here Again,2007,3
331586,Crocodile Dundee,1986,3
686213,54,1998,1
983849,Top Secret!,1984,0
2967406,Shag,1989,3
43452,Lawrence of Arabia,1962,0
1138675,Alexander,2004,1
142417,Apollo 13,1995,3
142421,Babe,1995,3
12153345,A mi madre le gustan las mujeres,2002,3
1357504,Igby Goes Down,2002,2
2323962,Teenage Mutant Ninja Turtles,1990,2
3746749,Cow Belles,2006,3
18162993,This is My Life,1992,3
15349469,Defiance,2008,3
1853749,Frankenstein Conquers the World,1965,1
3810062,Sorority Girl,1957,3
20926377,Hancock,2008,0
917524,I Am Curious (Yellow),1967,3
26608129,Another Year,2010,3
18118679,Torch Song Trilogy,1988,1
5672172,Lone Wolf and Cub: Baby Cart to Hades,1972,0
28084941,Rubber,2010,3
2303174,Ice Age: The Meltdown,2006,1
1226363,Beauty and the Beast,1946,3
1596589,Encino Man,1992,1
18986931,44 Inch Chest,2009,1
1024501,Conan the Destroyer,1984,3
17789399,Lesbian Vampire Killers,2009,3
30547958,A Separation,2011,3
80923,A Letter to Three Wives,1949,3
1042309,Cellular,2004,3
1777992,Boom Town,1940,1
161334,Un chien andalou,1929,0
2450370,Must Love Dogs,2005,2
14548615,Slave Girls from Beyond Infinity,1987,3
22653289,Inherit the Wind,1960,3
1840870,Rising Sun,1993,1
1138104,Beverly Hills Cop III,1994,0
3592692,Inside Man,2006,3
883432,Gone in Sixty Seconds,2000,1
6707631,Dead Man Walking,1995,3
9447595,Off the Map,2003,3
22427855,Adam,2009,2
28210952,Norwegian Wood,2010,3
303933,Twister,1996,3
25920477,Source Code,2011,1
17288740,La tour Montparnasse infernale,2001,3
1191380,Wilde,1997,3
54540,Coming to America,1988,3
21772949,Casbah,1948,1
664006,Guilty as sin,1993,2
